Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",4,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200232
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200239,UCAP BRAZO DOBLE CARABOBO,1,,BRAZO DOBLE CARABOBO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200239
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200293,LUM LED (OMEGA II) 64.5W,6,,LUM LED OMEGA II 64.5W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200293
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200311,UCAP POSTE DE FIBRA 12 M ENTERRAR,1,,POSTE DE FIBRA 12 M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200311
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,55,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200422
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,31,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200464
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200502,UCAP CAJA CONCRETO DIRECTAMENTE ENT,3,,CAJA CONCRETO DIRECTAMENTE ENT,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200502
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200238,UCAP BRAZO SENCILLO CARABOBO,,1,BRAZO SENCILLO CARABOBO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200238
2026,183,SS,1079802,Plazoleta-Estación Metro Cable Juan XXIII CR 99DD CL 48F-26,5200270,LUM LED (KORELED) 44W,,1,LUM LED KORELED 44W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 183",5200270
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200231
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200232
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,3,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5000263
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200419,UCAP POSTE PRFV 8M (ENTERRAR),2,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200419
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200501,UCAP CAJA CONCRETO 50X50 CM,1,,CAJA CONCRETO 50X50 CM,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200501
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200217,UCAP LUMINARIA 70W,,3,LUMINARIA 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200217
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200201,UCAP BOMBILLO 70W,,3,BOMBILLO 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200201
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200230,UCAP BRAZO DOBLE BAILARINA,,3,BRAZO DOBLE BAILARINA,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200230
2026,184,SS,1119690,PARQUE ESCULTURA LUIS LOPEZ DE MESA CL 80 CR 74 - 126,5200303,UCAP POSTE CONCRETO TIPO METRO 5M,,2,POSTE CONCRETO TIPO METRO 5M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 184",5200303
2026,185,SS,1159771,Andén CR 87D CL 45-126,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 185",5200231
2026,185,SS,1159771,Andén CR 87D CL 45-126,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 185",5000263
2026,186,SS,1200010,SENDERO PEATONAL CR 60 CL 100 - 123,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 186",5200231
2026,186,SS,1200010,SENDERO PEATONAL CR 60 CL 100 - 123,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 186",5000263
2026,186,SS,1200010,SENDERO PEATONAL CR 60 CL 100 - 123,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 186",5200419
2026,187,SS,1201847,SENDERO PEATONAL CL 89 B CR 71 B - 9 INTERIOR 120,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 187",5200232
2026,187,SS,1201847,SENDERO PEATONAL CL 89 B CR 71 B - 9 INTERIOR 120,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 187",5200270
2026,187,SS,1201847,SENDERO PEATONAL CL 89 B CR 71 B - 9 INTERIOR 120,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 187",5200419
2026,187,SS,1201847,SENDERO PEATONAL CL 89 B CR 71 B - 9 INTERIOR 120,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 187",5200464
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5020117,UCAP POSTE PRFV 9M (ENTERRAR),6,,POSTE PRFV 9M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5020117
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",6,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5200232
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",2,,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5200235
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,6,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5000263
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5000265
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",113,,TRIPLEX AL 2X4+1X4 XLP AEREO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5200407
2026,188,SS,1206321,Parque tanque el palenque SMAP-CIL-0288-25 CL 68 B # 89 - 36,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,,25,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 188",5200464
2026,189,SS,1228487,SENDERO PEATONAL CL 62 DD CR 94B - 03,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 189",5200231
2026,189,SS,1228487,SENDERO PEATONAL CL 62 DD CR 94B - 03,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 189",5000263
2026,190,SS,1266021,SMAP-CIL-0436-26 Cl 35 CR 87 B,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 190",5200308
2026,190,SS,1266021,SMAP-CIL-0436-26 Cl 35 CR 87 B,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,5,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 190",5200464
2026,191,SS,1328718,Sendero Peatonal - Juan XXIII CL 49 A CR 99 CC -48 (INTERIOR 148,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 191",5200231
2026,191,SS,1328718,Sendero Peatonal - Juan XXIII CL 49 A CR 99 CC -48 (INTERIOR 148,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 191",5000263
2026,191,SS,1328718,Sendero Peatonal - Juan XXIII CL 49 A CR 99 CC -48 (INTERIOR 148,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 191",5200464
2026,192,SS,1332486,LA LIBERTAD CR 17 A CL 56B 27,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 192",5200419
2026,192,SS,1332486,LA LIBERTAD CR 17 A CL 56B 27,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,17,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 192",5200464
2026,192,SS,1332486,LA LIBERTAD CR 17 A CL 56B 27,5200308,UCAP POSTE CONCRETO OCTOG 8M,,1,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 192",5200308
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5200231
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5200241,UCAP BRAZO CURVO 3000M,2,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5200241
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5000263
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5200419
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5200464
2026,193,SS,1334819,Mejoramiento-Barrio Danubio CL 44 CL 90A - 35,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,2,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 193",5200235
2026,194,SS,1343374,SMAP-CIV-126-26 CR 81A ENTRE CL 32D y 32C,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 194",5200231
2026,194,SS,1343374,SMAP-CIV-126-26 CR 81A ENTRE CL 32D y 32C,5200241,UCAP BRAZO CURVO 3000M,3,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 194",5200241
2026,194,SS,1343374,SMAP-CIV-126-26 CR 81A ENTRE CL 32D y 32C,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 194",5000263
2026,194,SS,1343374,SMAP-CIV-126-26 CR 81A ENTRE CL 32D y 32C,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,4,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 194",5200232
2026,195,SS,1348589,Vía CR 81 CR 81 CL 54 A 55,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 195",5200231
2026,195,SS,1348589,Vía CR 81 CR 81 CL 54 A 55,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 195",5000263
2026,195,SS,1348589,Vía CR 81 CR 81 CL 54 A 55,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 195",5200419
2026,195,SS,1348589,Vía CR 81 CR 81 CL 54 A 55,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,11,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 195",5200464
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200231
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200241,UCAP BRAZO CURVO 3000M,4,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200241
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5000263
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5000265
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200301,UCAP POSTE CONCRETO REDONDO 9M.,1,,POSTE CONCRETO REDONDO 9M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200301
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200308,UCAP POSTE CONCRETO OCTOG 8M,2,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200308
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200421,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,17,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200421
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,33,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200464
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200501,UCAP CAJA CONCRETO 50X50 CM,1,,CAJA CONCRETO 50X50 CM,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200501
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,2,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200235
2026,196,SS,1371765,Vía y Andén SMAP-CIV-206-26 Cl 45 Cr 68 A - 2 Int 8000,5200505,"canal z. verde tuberia PVC 2""",15,,CANAL Z VERDE TUBERIA PVC 2,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 196",5200505
2026,197,SS,1371768,Vía y Andén SMAP-CIV-207-26 Cl 44 B Cr 68 A - 10,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 197",5200235
2026,197,SS,1371768,Vía y Andén SMAP-CIV-207-26 Cl 44 B Cr 68 A - 10,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 197",5000263
2026,197,SS,1371768,Vía y Andén SMAP-CIV-207-26 Cl 44 B Cr 68 A - 10,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 197",5200308
2026,197,SS,1371768,Vía y Andén SMAP-CIV-207-26 Cl 44 B Cr 68 A - 10,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,19,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 197",5200464
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200235
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5000265
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200217
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200201
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200218
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200202
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200233,"UCAP BRAZO 1"" - 1.5M - 52°/20°",,1,BRAZO 1 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200233
2026,198,SS,1371796,SMAP-CIV-215-26 CR 108 CL 42 - 99,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 198",5200236
2026,199,SS,1371814,SMAP-CIV-219-26 CL 49A CR 99CC -48 INT 173),5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 199",5200231
2026,199,SS,1371814,SMAP-CIV-219-26 CL 49A CR 99CC -48 INT 173),5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 199",5000263
2026,199,SS,1371814,SMAP-CIV-219-26 CL 49A CR 99CC -48 INT 173),5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 199",5200419
2026,199,SS,1371814,SMAP-CIV-219-26 CL 49A CR 99CC -48 INT 173),5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,8,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 199",5200464
2026,200,SS,1371824,SMAP-CIV-220-26 CR 85A CL 37-75,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 200",5200232
2026,200,SS,1371824,SMAP-CIV-220-26 CR 85A CL 37-75,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 200",5200293
2026,200,SS,1371824,SMAP-CIV-220-26 CR 85A CL 37-75,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 200",5200419
2026,200,SS,1371824,SMAP-CIV-220-26 CR 85A CL 37-75,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,16,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 200",5200464
2026,201,SS,1371828,CALLE NUEVA CL 41 CR 50 - 50,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 201",5200231
2026,201,SS,1371828,CALLE NUEVA CL 41 CR 50 - 50,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,3,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 201",5000263
2026,201,SS,1371828,CALLE NUEVA CL 41 CR 50 - 50,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 201",5200419
2026,202,SS,1371846,SMAP-CIV-224-26 CR 63 CL 32E,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",4,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 202",5000264
2026,202,SS,1371846,SMAP-CIV-224-26 CR 63 CL 32E,5200256,LUM LED 50W 4000K FIJACIÓN HORIZONTAL,,4,LUM LED 50W 4000K FIJACION HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 202",5200256
2026,203,SS,1371974,BOSTON CL 55 CR 42,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 203",5200231
2026,203,SS,1371974,BOSTON CL 55 CR 42,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,3,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 203",5000263
2026,203,SS,1371974,BOSTON CL 55 CR 42,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 203",5200419
2026,203,SS,1371974,BOSTON CL 55 CR 42,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,16,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 203",5200464
2026,204,SS,1059243,TRASLADO / REPOSICIÓN HURTO CR 52 CL 59 - 20,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 204",5000263
2026,204,SS,1059243,TRASLADO / REPOSICIÓN HURTO CR 52 CL 59 - 20,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,4,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 204",5200422
2026,204,SS,1059243,TRASLADO / REPOSICIÓN HURTO CR 52 CL 59 - 20,5200501,UCAP CAJA CONCRETO 50X50 CM,1,,CAJA CONCRETO 50X50 CM,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 204",5200501
